# -- start of yaml config --
# ---
# app:
#   name: fview2-pylon
#   version: 0.20.29
#   git_hash: 40bdbc539a03f94077ff55a1471cf0c3581724fd
# camera:
#   vendor: Basler
#   model: Basler-22139106
#   serial: "22139106"
#   width: 1280
#   height: 1024
# created_at: "2019-11-07T14:20:13.950702825+01:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.009999999776482582
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200000
#   diff_threshold: 10
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.30000001192092898
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 650
#       center_y: 464
#       radius: 466
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
13765472,17221446,506.8,402.7,-1.229,4004,16000,0,0
13771576,17221447,506.7,402.8,-1.241,3935,16000,0,0
13775961,17221448,506.8,402.8,-1.234,4014,16000,0,0
13782120,17221449,506.7,402.7,-1.237,3911,16000,0,0
13787863,17221450,506.8,402.7,-1.220,4015,16000,0,0
13793742,17221451,506.7,402.8,-1.238,3993,16000,0,0
13799700,17221452,506.8,402.7,-1.231,4028,16000,0,0
13805537,17221453,506.7,402.7,-1.223,3985,16000,0,0
13811517,17221454,506.7,402.7,-1.257,3967,16000,0,0
13817400,17221455,506.7,402.8,-1.236,3910,16000,0,0
13823388,17221456,506.8,402.7,-1.228,3990,16000,0,0
13829149,17221457,506.7,402.7,-1.236,3952,16000,0,0
13835109,17221458,506.8,402.7,-1.237,4060,16000,0,0
13841153,17221459,506.7,402.7,-1.223,3999,16000,0,0
13847190,17221460,506.7,402.6,-1.240,4031,16000,0,0
13852835,17221461,506.7,402.7,-1.235,3936,16000,0,0
13858693,17221462,506.8,402.7,-1.231,4030,16000,0,0
13864618,17221463,506.8,402.6,-1.228,4045,16000,0,0
13870521,17221464,506.8,402.7,-1.222,4020,16000,0,0
13876375,17221465,506.7,402.8,-1.238,3955,16000,0,0
13882473,17221466,506.7,402.7,-1.253,4022,16000,0,0
13888314,17221467,506.7,402.7,-1.235,3980,16000,0,0
13894190,17221468,506.7,402.7,-1.236,3969,16000,0,0
13900055,17221469,506.7,402.7,-1.239,4010,16000,0,0
13907429,17221470,506.7,402.7,-1.239,3917,16000,0,0
13911873,17221471,506.7,402.8,-1.236,3947,16000,0,0
13917762,17221472,506.7,402.7,-1.226,3959,16000,0,0
13924001,17221473,506.7,402.7,-1.228,3970,16000,0,0
13929576,17221474,506.8,402.7,-1.248,4086,16000,0,0
13935498,17221475,506.7,402.8,-1.241,3982,16000,0,0
13941373,17221476,506.7,402.7,-1.239,3915,16000,0,0
13947290,17221477,506.7,402.7,-1.233,4058,16000,0,0
13953200,17221478,506.7,402.7,-1.230,3943,16000,0,0
13959127,17221479,506.7,402.7,-1.239,3995,16000,0,0
13965020,17221480,506.7,402.7,-1.235,4034,16000,0,0
13970931,17221481,506.7,402.7,-1.222,4055,16000,0,0
13977044,17221482,506.7,402.7,-1.231,3963,16000,0,0
13988105,17221483,506.7,402.7,-1.224,4046,16000,0,0
13989443,17221484,506.7,402.7,-1.241,3982,16000,0,0
13994765,17221485,506.7,402.7,-1.231,3976,16000,0,0
14000509,17221486,506.7,402.6,-1.230,4013,16000,0,0
14006349,17221487,506.8,402.6,-1.210,3928,16000,0,0
14012281,17221488,506.8,402.6,-1.220,3934,16000,0,0
14018617,17221489,506.7,402.6,-1.218,4013,16000,0,0
14024246,17221490,506.7,402.6,-1.226,3980,16000,0,0
14030013,17221491,506.7,402.6,-1.221,3966,16000,0,0
14035943,17221492,506.7,402.7,-1.215,3987,16000,0,0
14041845,17221493,506.8,402.6,-1.216,3999,16000,0,0
14047733,17221494,506.7,402.7,-1.225,3974,16000,0,0
14055877,17221495,506.8,402.6,-1.208,4037,16000,0,0
14059547,17221496,506.8,402.6,-1.203,4047,16000,0,0
14065467,17221497,506.8,402.6,-1.221,3944,16000,0,0
14071392,17221498,506.7,402.7,-1.239,3926,16000,0,0
14077604,17221499,506.8,402.6,-1.223,4074,16000,0,0
14083212,17221500,506.7,402.6,-1.214,3935,16000,0,0
14089077,17221501,506.8,402.6,-1.213,3992,16000,0,0
14095062,17221502,506.7,402.6,-1.220,3966,16000,0,0
14100913,17221503,506.8,402.6,-1.219,4027,16000,0,0
14106850,17221504,506.7,402.6,-1.219,4027,16000,0,0
14112799,17221505,506.7,402.7,-1.225,3999,16000,0,0
14119044,17221506,506.7,402.6,-1.222,3970,16000,0,0
14126101,17221507,506.8,402.6,-1.229,4066,16000,0,0
14130409,17221508,506.7,402.7,-1.211,4008,16000,0,0
14136395,17221509,506.7,402.7,-1.231,3985,16000,0,0
14142256,17221510,506.8,402.7,-1.228,3985,16000,0,0
14148605,17221511,506.8,402.6,-1.221,4045,16000,0,0
14154063,17221512,506.8,402.6,-1.237,4010,16000,0,0
14160010,17221513,506.7,402.6,-1.236,3939,16000,0,0
14165864,17221514,506.8,402.6,-1.215,4039,16000,0,0
14173902,17221515,506.8,402.6,-1.213,3969,16000,0,0
14177865,17221516,506.7,402.6,-1.218,3960,16000,0,0
14183809,17221517,506.8,402.6,-1.212,3964,16000,0,0
14189491,17221518,506.7,402.6,-1.222,3949,16000,0,0
14195508,17221519,506.7,402.7,-1.216,3948,16000,0,0
14201292,17221520,506.7,402.6,-1.229,3933,16000,0,0
14207273,17221521,506.8,402.7,-1.223,3992,16000,0,0
14213122,17221522,506.7,402.7,-1.234,3894,16000,0,0
14219041,17221523,506.8,402.6,-1.217,4022,16000,0,0
14224991,17221524,506.7,402.6,-1.239,3950,16000,0,0
14232162,17221525,506.8,402.7,-1.229,4076,16000,0,0
14236839,17221526,506.7,402.6,-1.217,4028,16000,0,0
14242726,17221527,506.7,402.6,-1.212,3978,16000,0,0
14249493,17221528,506.7,402.6,-1.227,3970,16000,0,0
14254739,17221529,506.7,402.7,-1.239,3950,16000,0,0
14261245,17221530,506.7,402.6,-1.231,3986,16000,0,0
14266332,17221531,506.7,402.7,-1.234,4040,16000,0,0
14273690,17221532,506.8,402.7,-1.227,4034,16000,0,0
14278162,17221533,506.7,402.6,-1.220,3983,16000,0,0
14286375,17221534,506.7,402.7,-1.220,3965,16000,0,0
14289989,17221535,506.7,402.7,-1.231,4040,16000,0,0
14295910,17221536,506.7,402.7,-1.229,3999,16000,0,0
14301808,17221537,506.8,402.7,-1.221,4022,16000,0,0
14307718,17221538,506.7,402.7,-1.231,3982,16000,0,0
14322211,17221539,506.7,402.7,-1.225,3970,16000,0,0
14322397,17221540,506.7,402.7,-1.226,4007,16000,0,0
14327597,17221541,506.7,402.6,-1.226,4020,16000,0,0
14331396,17221542,506.7,402.8,-1.229,4018,16000,0,0
14337221,17221543,506.7,402.7,-1.217,3927,16000,0,0
14343165,17221544,506.7,402.6,-1.226,3995,16000,0,0
14348966,17221545,506.8,402.6,-1.221,4009,16000,0,0
14354947,17221546,506.7,402.7,-1.236,4029,16000,0,0
14361070,17221547,506.7,402.6,-1.228,3998,16000,0,0
14366768,17221548,506.7,402.7,-1.217,4004,16000,0,0
14372690,17221549,506.7,402.7,-1.239,3988,16000,0,0
14378586,17221550,506.8,402.6,-1.221,4020,16000,0,0
14387314,17221551,506.6,402.7,-1.228,3884,16000,0,0
14390362,17221552,506.7,402.7,-1.226,4006,16000,0,0
14397014,17221553,506.7,402.7,-1.228,3991,16000,0,0
14403813,17221554,506.7,402.7,-1.217,4009,16000,0,0
14408120,17221555,506.7,402.7,-1.237,3977,16000,0,0
14414042,17221556,506.6,402.8,-1.235,3903,16000,0,0
14419884,17221557,506.7,402.6,-1.252,4085,16000,0,0
14425867,17221558,506.7,402.7,-1.238,3997,16000,0,0
14431785,17221559,506.7,402.7,-1.237,4005,16000,0,0
14437637,17221560,506.7,402.7,-1.236,4001,16000,0,0
14443495,17221561,506.7,402.7,-1.224,3993,16000,0,0
14449914,17221562,506.7,402.7,-1.230,3986,16000,0,0
14455412,17221563,506.7,402.6,-1.218,3973,16000,0,0
14461377,17221564,506.7,402.7,-1.230,3965,16000,0,0
14467536,17221565,506.7,402.6,-1.243,3957,16000,0,0
14473167,17221566,506.7,402.7,-1.235,4011,16000,0,0
14481081,17221567,506.7,402.7,-1.246,4001,16000,0,0
14485926,17221568,506.7,402.6,-1.229,3986,16000,0,0
14490833,17221569,506.7,402.7,-1.238,3990,16000,0,0
14496675,17221570,506.7,402.7,-1.238,3934,16000,0,0
14502671,17221571,506.7,402.7,-1.231,3937,16000,0,0
14508512,17221572,506.7,402.7,-1.231,3941,16000,0,0
14514525,17221573,506.7,402.7,-1.230,3979,16000,0,0
14520313,17221574,506.6,402.7,-1.242,3943,16000,0,0
14526464,17221575,506.6,402.7,-1.247,3813,16000,0,0
14532115,17221576,506.7,402.6,-1.238,4070,16000,0,0
14538640,17221577,506.7,402.7,-1.231,3982,16000,0,0
14544182,17221578,506.7,402.7,-1.242,3997,16000,0,0
14550193,17221579,506.7,402.7,-1.233,3959,16000,0,0
14556628,17221580,506.7,402.7,-1.251,4000,16000,0,0
14561968,17221581,506.6,402.7,-1.257,4002,16000,0,0
14568183,17221582,506.7,402.7,-1.246,4067,16000,0,0
14573545,17221583,506.7,402.7,-1.240,4009,16000,0,0
14579458,17221584,506.7,402.7,-1.228,4031,16000,0,0
14585389,17221585,506.7,402.6,-1.219,4003,16000,0,0
14591250,17221586,506.7,402.7,-1.217,4015,16000,0,0
14598312,17221587,506.7,402.7,-1.229,3885,16000,0,0
14603055,17221588,506.7,402.6,-1.220,3979,16000,0,0
14608988,17221589,506.7,402.7,-1.253,3999,16000,0,0
14616185,17221590,506.6,402.6,-1.240,3918,16000,0,0
14620796,17221591,506.6,402.7,-1.247,3880,16000,0,0
14626726,17221592,506.7,402.6,-1.245,3953,16000,0,0
14632898,17221593,506.7,402.7,-1.220,4011,16000,0,0
14639140,17221594,506.7,402.7,-1.224,3978,16000,0,0
14644463,17221595,506.6,402.7,-1.251,3986,16000,0,0
14650284,17221596,506.7,402.7,-1.229,4001,16000,0,0
14656222,17221597,506.6,402.7,-1.229,3987,16000,0,0
14662122,17221598,506.7,402.7,-1.238,3962,16000,0,0
14667998,17221599,506.7,402.6,-1.228,3980,16000,0,0
14679929,17221600,506.7,402.7,-1.247,4087,16000,0,0
14681173,17221601,506.7,402.6,-1.231,3972,16000,0,0
14686644,17221602,506.7,402.8,-1.229,4017,16000,0,0
14691671,17221603,506.7,402.7,-1.232,4006,16000,0,0
14698068,17221604,506.6,402.7,-1.247,3937,16000,0,0
14703931,17221605,506.7,402.7,-1.242,3952,16000,0,0
14709370,17221606,506.7,402.6,-1.243,4018,16000,0,0
14715304,17221607,506.6,402.7,-1.246,3894,16000,0,0
14721210,17221608,506.6,402.7,-1.244,3945,16000,0,0
14727138,17221609,506.7,402.7,-1.245,3952,16000,0,0
14733125,17221610,506.7,402.7,-1.239,3981,16000,0,0
14738950,17221611,506.7,402.6,-1.255,3952,16000,0,0
14744890,17221612,506.7,402.7,-1.249,4017,16000,0,0
14750688,17221613,506.6,402.7,-1.241,4003,16000,0,0
14756599,17221614,506.7,402.7,-1.222,3994,16000,0,0
14762569,17221615,506.7,402.7,-1.226,3974,16000,0,0
14768396,17221616,506.7,402.7,-1.224,4006,16000,0,0
14775504,17221617,506.6,402.7,-1.233,3943,16000,0,0
14780258,17221618,506.6,402.7,-1.242,3984,16000,0,0
14791388,17221619,506.7,402.7,-1.229,3963,16000,0,0
14792108,17221620,506.7,402.6,-1.245,4041,16000,0,0
14798286,17221621,506.6,402.7,-1.234,3940,16000,0,0
14803981,17221622,506.7,402.7,-1.237,3969,16000,0,0
14810721,17221623,506.6,402.7,-1.234,3919,16000,0,0
14815731,17221624,506.7,402.6,-1.232,3911,16000,0,0
14822375,17221625,506.7,402.6,-1.243,4003,16000,0,0
14827933,17221626,506.7,402.6,-1.237,3951,16000,0,0
14834493,17221627,506.7,402.7,-1.237,3966,16000,0,0
14841461,17221628,506.7,402.7,-1.229,4010,16000,0,0
14847171,17221629,506.7,402.7,-1.237,3930,16000,0,0
14851680,17221630,506.6,402.7,-1.250,3977,16000,0,0
14857261,17221631,506.7,402.7,-1.245,3988,16000,0,0
14862955,17221632,506.7,402.7,-1.246,4034,16000,0,0
14868949,17221633,506.6,402.7,-1.247,3936,16000,0,0
14878728,17221634,506.7,402.6,-1.233,4009,16000,0,0
14881305,17221635,506.6,402.6,-1.246,4008,16000,0,0
14886609,17221636,506.6,402.7,-1.248,3976,16000,0,0
14892496,17221637,506.7,402.8,-1.249,3992,16000,0,0
14901683,17221638,506.7,402.6,-1.240,4043,16000,0,0
14904327,17221639,506.7,402.7,-1.244,3993,16000,0,0
14910308,17221640,506.6,402.7,-1.237,3929,16000,0,0
14918695,17221641,506.7,402.7,-1.252,3971,16000,0,0
14923662,17221642,506.6,402.7,-1.263,3996,16000,0,0
14928250,17221643,506.7,402.6,-1.235,4020,16000,0,0
14933918,17221644,506.7,402.7,-1.230,4041,16000,0,0
14939827,17221645,506.6,402.7,-1.240,3969,16000,0,0
14945796,17221646,506.7,402.8,-1.255,4031,16000,0,0
14951563,17221647,506.6,402.6,-1.234,3940,16000,0,0
14957498,17221648,506.6,402.7,-1.260,3962,16000,0,0
14963416,17221649,506.7,402.6,-1.233,3941,16000,0,0
14969292,17221650,506.7,402.6,-1.237,4000,16000,0,0
14975230,17221651,506.7,402.7,-1.249,3995,16000,0,0
14981107,17221652,506.7,402.7,-1.256,3907,16000,0,0
14987069,17221653,506.6,402.7,-1.244,3990,16000,0,0
14993345,17221654,506.7,402.7,-1.248,3968,16000,0,0
14998813,17221655,506.7,402.7,-1.250,4010,16000,0,0
15004719,17221656,506.7,402.7,-1.232,3997,16000,0,0
15010627,17221657,506.7,402.7,-1.247,3860,16000,0,0
15016590,17221658,506.6,402.6,-1.246,3930,16000,0,0
15026984,17221659,506.6,402.8,-1.249,3912,16000,0,0
15028413,17221660,506.6,402.6,-1.243,3950,16000,0,0
15034259,17221661,506.6,402.6,-1.266,3974,16000,0,0
15040176,17221662,506.7,402.7,-1.245,4024,16000,0,0
15046533,17221663,506.6,402.7,-1.242,3894,16000,0,0
15052011,17221664,506.7,402.6,-1.233,3974,16000,0,0
15057933,17221665,506.7,402.7,-1.234,4033,16000,0,0
15064928,17221666,506.7,402.7,-1.235,4049,16000,0,0
15069757,17221667,506.6,402.6,-1.261,4065,16000,0,0
15075684,17221668,506.6,402.7,-1.243,3987,16000,0,0
15081518,17221669,506.6,402.7,-1.241,3936,16000,0,0
15087440,17221670,506.6,402.7,-1.243,3901,16000,0,0
15093322,17221671,506.6,402.6,-1.246,4002,16000,0,0
15099440,17221672,506.6,402.6,-1.254,3981,16000,0,0
15105164,17221673,506.6,402.7,-1.257,3939,16000,0,0
15111091,17221674,506.6,402.7,-1.259,3930,16000,0,0
15117035,17221675,506.6,402.7,-1.253,3911,16000,0,0
15122898,17221676,506.6,402.7,-1.246,3968,16000,0,0
15128815,17221677,506.6,402.6,-1.242,3986,16000,0,0
15134715,17221678,506.7,402.7,-1.243,4014,16000,0,0
15140678,17221679,506.6,402.6,-1.245,4043,16000,0,0
15146516,17221680,506.6,402.7,-1.259,3947,16000,0,0
15152378,17221681,506.6,402.7,-1.261,3915,16000,0,0
15158369,17221682,506.6,402.6,-1.243,3982,16000,0,0
15164238,17221683,506.7,402.6,-1.252,3971,16000,0,0
15172915,17221684,506.7,402.6,-1.242,4005,16000,0,0
15176095,17221685,506.7,402.6,-1.257,4045,16000,0,0
15181983,17221686,506.6,402.6,-1.257,4023,16000,0,0
15187915,17221687,506.6,402.7,-1.254,3966,16000,0,0
15193756,17221688,506.6,402.8,-1.252,3969,16000,0,0
15204273,17221689,506.6,402.7,-1.247,3975,16000,0,0
15205574,17221690,506.7,402.7,-1.247,4055,16000,0,0
15211588,17221691,506.6,402.6,-1.256,4005,16000,0,0
15224589,17221692,506.6,402.7,-1.244,3970,16000,0,0
15224816,17221693,506.6,402.7,-1.244,3969,16000,0,0
15229215,17221694,506.5,402.7,-1.259,3900,16000,0,0
15235601,17221695,506.6,402.6,-1.255,4050,16000,0,0
15241069,17221696,506.6,402.6,-1.248,3994,16000,0,0
15246945,17221697,506.6,402.7,-1.244,4001,16000,0,0
15254493,17221698,506.6,402.6,-1.266,4013,16000,0,0
15258739,17221699,506.6,402.5,-1.243,3956,16000,0,0
15265269,17221700,506.6,402.7,-1.234,3919,16000,0,0
15270556,17221701,506.6,402.7,-1.243,3999,16000,0,0
15276485,17221702,506.6,402.6,-1.246,3906,16000,0,0
15282350,17221703,506.6,402.6,-1.288,3998,16000,0,0
15288300,17221704,506.6,402.7,-1.243,4003,16000,0,0
15294196,17221705,506.6,402.7,-1.246,3931,16000,0,0
15300256,17221706,506.6,402.7,-1.241,3990,16000,0,0
15306002,17221707,506.7,402.7,-1.238,3982,16000,0,0
15311905,17221708,506.6,402.7,-1.263,3954,16000,0,0
15317891,17221709,506.6,402.7,-1.254,3973,16000,0,0
15325415,17221710,506.6,402.6,-1.271,3934,16000,0,0
15336752,17221711,506.7,402.6,-1.267,4015,16000,0,0
15337313,17221712,506.7,402.7,-1.246,3999,16000,0,0
15341572,17221713,506.7,402.6,-1.250,4011,16000,0,0
15347340,17221714,506.6,402.7,-1.244,3955,16000,0,0
15353267,17221715,506.6,402.7,-1.270,3961,16000,0,0
15359161,17221716,506.6,402.6,-1.242,3960,16000,0,0
15365158,17221717,506.6,402.7,-1.252,3998,16000,0,0
15370991,17221718,506.6,402.7,-1.257,3987,16000,0,0
15376940,17221719,506.6,402.6,-1.274,4013,16000,0,0
15382826,17221720,506.6,402.7,-1.255,3931,16000,0,0
15388785,17221721,506.6,402.7,-1.245,3930,16000,0,0
15394641,17221722,506.6,402.7,-1.246,3964,16000,0,0
15400575,17221723,506.7,402.7,-1.253,4003,16000,0,0
15406491,17221724,506.6,402.7,-1.239,3943,16000,0,0
15412370,17221725,506.6,402.6,-1.250,3885,16000,0,0
15418319,17221726,506.7,402.7,-1.250,4007,16000,0,0
15424188,17221727,506.6,402.6,-1.255,3967,16000,0,0
15430074,17221728,506.7,402.6,-1.238,4068,16000,0,0
15436018,17221729,506.7,402.6,-1.247,3989,16000,0,0
15441925,17221730,506.6,402.6,-1.247,4038,16000,0,0
15450047,17221731,506.6,402.6,-1.263,4044,16000,0,0
15454170,17221732,506.6,402.6,-1.263,3948,16000,0,0
15459654,17221733,506.6,402.7,-1.255,3967,16000,0,0
15465468,17221734,506.6,402.7,-1.255,3971,16000,0,0
15471438,17221735,506.6,402.7,-1.274,3949,16000,0,0
15477356,17221736,506.6,402.6,-1.258,3972,16000,0,0
15483798,17221737,506.6,402.6,-1.269,4004,16000,0,0
15489147,17221738,506.6,402.6,-1.262,3918,16000,0,0
15495087,17221739,506.6,402.6,-1.264,3969,16000,0,0
15501017,17221740,506.5,402.7,-1.259,3873,16000,0,0
15506936,17221741,506.6,402.6,-1.268,4070,16000,0,0
15512756,17221742,506.6,402.6,-1.272,3875,16000,0,0
15518647,17221743,506.6,402.7,-1.259,3943,16000,0,0
15524607,17221744,506.6,402.7,-1.278,3996,16000,0,0
15530494,17221745,506.6,402.5,-1.266,3929,16000,0,0
15536430,17221746,506.6,402.7,-1.266,3882,16000,0,0
15542303,17221747,506.6,402.6,-1.288,3912,16000,0,0
15548183,17221748,506.6,402.7,-1.286,4033,16000,0,0
15563756,17221749,506.6,402.6,-1.251,4006,16000,0,0
15564015,17221750,506.5,402.7,-1.283,3932,16000,0,0
15567785,17221751,506.6,402.6,-1.270,4021,16000,0,0
15577985,17221752,506.6,402.6,-1.281,3940,16000,0,0
15578241,17221753,506.6,402.8,-1.286,3940,16000,0,0
15583666,17221754,506.6,402.6,-1.280,4057,16000,0,0
15589532,17221755,506.6,402.6,-1.251,3944,16000,0,0
15595535,17221756,506.6,402.6,-1.269,4017,16000,0,0
15601390,17221757,506.5,402.6,-1.257,3950,16000,0,0
15607332,17221758,506.5,402.7,-1.282,3960,16000,0,0
15613233,17221759,506.6,402.7,-1.300,4021,16000,0,0
15619538,17221760,506.6,402.7,-1.279,4016,16000,0,0
15626192,17221761,506.6,402.6,-1.293,4058,16000,0,0
15633855,17221762,506.6,402.7,-1.262,3956,16000,0,0
15636818,17221763,506.6,402.5,-1.276,4035,16000,0,0
15642811,17221764,506.5,402.6,-1.289,4017,16000,0,0
15648637,17221765,506.5,402.6,-1.287,4022,16000,0,0
15654581,17221766,506.6,402.7,-1.267,4025,16000,0,0
15662553,17221767,506.5,402.6,-1.281,3885,16000,0,0
15666413,17221768,506.5,402.7,-1.278,3908,16000,0,0
15672244,17221769,506.6,402.6,-1.289,3960,16000,0,0
15678687,17221770,506.6,402.6,-1.283,3986,16000,0,0
15684116,17221771,506.5,402.6,-1.274,3888,16000,0,0
15689997,17221772,506.6,402.6,-1.283,3955,16000,0,0
15695931,17221773,506.6,402.6,-1.307,4005,16000,0,0
15701797,17221774,506.5,402.6,-1.280,3864,16000,0,0
15707724,17221775,506.6,402.6,-1.283,3922,16000,0,0
15713882,17221776,506.5,402.6,-1.285,3914,16000,0,0
15720109,17221777,506.5,402.6,-1.298,4025,16000,0,0
15725440,17221778,506.6,402.6,-1.292,3976,16000,0,0
15731333,17221779,506.5,402.7,-1.295,3861,16000,0,0
15737241,17221780,506.6,402.6,-1.285,3983,16000,0,0
15743143,17221781,506.5,402.7,-1.281,3931,16000,0,0
15749052,17221782,506.5,402.6,-1.306,3969,16000,0,0
15754938,17221783,506.5,402.6,-1.268,3918,16000,0,0
15761634,17221784,506.5,402.6,-1.296,4017,16000,0,0
15766784,17221785,506.6,402.7,-1.282,3957,16000,0,0
15773978,17221786,506.6,402.6,-1.282,3923,16000,0,0
15778645,17221787,506.6,402.7,-1.294,4018,16000,0,0
15786455,17221788,506.5,402.6,-1.289,4000,16000,0,0
15790440,17221789,506.5,402.7,-1.307,4026,16000,0,0
15798149,17221790,506.6,402.5,-1.304,4017,16000,0,0
15802322,17221791,506.6,402.6,-1.275,3977,16000,0,0
15808930,17221792,506.5,402.6,-1.272,3854,16000,0,0
15814102,17221793,506.6,402.6,-1.272,3987,16000,0,0
15819993,17221794,506.5,402.6,-1.290,3958,16000,0,0
15825874,17221795,506.6,402.5,-1.289,4040,16000,0,0
15831740,17221796,506.6,402.6,-1.288,3892,16000,0,0
15837721,17221797,506.6,402.5,-1.292,4000,16000,0,0
15843645,17221798,506.5,402.6,-1.287,3924,16000,0,0
15849489,17221799,506.5,402.6,-1.276,3973,16000,0,0
15855391,17221800,506.6,402.6,-1.271,3959,16000,0,0
15861736,17221801,506.5,402.7,-1.292,3884,16000,0,0
15869015,17221802,506.5,402.7,-1.278,3862,16000,0,0
15873409,17221803,506.5,402.6,-1.298,3913,16000,0,0
15879507,17221804,506.5,402.6,-1.286,3923,16000,0,0
15885249,17221805,506.5,402.6,-1.290,4049,16000,0,0
15890891,17221806,506.6,402.6,-1.282,3944,16000,0,0
15897195,17221807,506.6,402.6,-1.299,3991,16000,0,0
15902664,17221808,506.5,402.6,-1.310,3995,16000,0,0
15908564,17221809,506.5,402.5,-1.282,3944,16000,0,0
15914480,17221810,506.5,402.6,-1.282,3920,16000,0,0
15920437,17221811,506.5,402.6,-1.292,4053,16000,0,0
15926281,17221812,506.6,402.7,-1.286,4011,16000,0,0
15932179,17221813,506.6,402.6,-1.286,3943,16000,0,0
15938147,17221814,506.6,402.6,-1.283,4011,16000,0,0
15944792,17221815,506.5,402.6,-1.298,3950,16000,0,0
15949954,17221816,506.5,402.6,-1.285,4029,16000,0,0
15955879,17221817,506.6,402.6,-1.289,4020,16000,0,0
15963102,17221818,506.6,402.7,-1.286,3989,16000,0,0
15968993,17221819,506.6,402.6,-1.275,3995,16000,0,0
15973666,17221820,506.5,402.7,-1.275,3860,16000,0,0
15979548,17221821,506.5,402.7,-1.308,3987,16000,0,0
15985433,17221822,506.6,402.6,-1.295,3989,16000,0,0
15991282,17221823,506.6,402.7,-1.287,3949,16000,0,0
15997185,17221824,506.5,402.6,-1.291,4004,16000,0,0
16003041,17221825,506.6,402.5,-1.301,4118,16000,0,0
16009044,17221826,506.5,402.6,-1.292,4011,16000,0,0
16014915,17221827,506.5,402.6,-1.280,3932,16000,0,0
16020855,17221828,506.5,402.7,-1.292,3925,16000,0,0
16026800,17221829,506.6,402.6,-1.279,3991,16000,0,0
16033299,17221830,506.6,402.6,-1.285,4034,16000,0,0
16038524,17221831,506.5,402.6,-1.289,3952,16000,0,0
16044468,17221832,506.5,402.6,-1.304,3946,16000,0,0
16053227,17221833,506.6,402.6,-1.273,3944,16000,0,0
16056253,17221834,506.6,402.5,-1.264,3966,16000,0,0
16063464,17221835,506.6,402.6,-1.284,3985,16000,0,0
16068052,17221836,506.5,402.6,-1.289,4012,16000,0,0
16074005,17221837,506.5,402.6,-1.280,3997,16000,0,0
16079903,17221838,506.5,402.6,-1.291,3953,16000,0,0
16085823,17221839,506.5,402.6,-1.284,3902,16000,0,0
16091663,17221840,506.5,402.6,-1.302,4013,16000,0,0
16097854,17221841,506.6,402.7,-1.295,4013,16000,0,0
16103531,17221842,506.5,402.6,-1.299,3946,16000,0,0
16109439,17221843,506.5,402.6,-1.298,3927,16000,0,0
16115593,17221844,506.5,402.6,-1.289,3911,16000,0,0
16121268,17221845,506.5,402.6,-1.290,3894,16000,0,0
16127188,17221846,506.6,402.6,-1.287,3961,16000,0,0
16133835,17221847,506.5,402.6,-1.290,3999,16000,0,0
16138972,17221848,506.5,402.5,-1.284,4019,16000,0,0
16144888,17221849,506.5,402.6,-1.285,4017,16000,0,0
16150785,17221850,506.5,402.6,-1.293,3938,16000,0,0
16156685,17221851,506.5,402.6,-1.289,3872,16000,0,0
16162905,17221852,506.6,402.6,-1.283,4013,16000,0,0
16168546,17221853,506.5,402.7,-1.292,3981,16000,0,0
16174377,17221854,506.5,402.6,-1.302,3933,16000,0,0
16181376,17221855,506.6,402.6,-1.307,3975,16000,0,0
16186310,17221856,506.5,402.6,-1.310,3951,16000,0,0
16192120,17221857,506.5,402.6,-1.284,3963,16000,0,0
16198001,17221858,506.4,402.6,-1.298,3882,16000,0,0
16204036,17221859,506.6,402.6,-1.294,3928,16000,0,0
16209873,17221860,506.5,402.5,-1.292,4017,16000,0,0
16215775,17221861,506.5,402.6,-1.295,3961,16000,0,0
16221685,17221862,506.6,402.5,-1.269,4000,16000,0,0
16227569,17221863,506.5,402.5,-1.275,3959,16000,0,0
16234601,17221864,506.5,402.5,-1.308,3971,16000,0,0
16239340,17221865,506.5,402.6,-1.304,4009,16000,0,0
16245390,17221866,506.5,402.7,-1.297,3879,16000,0,0
16251511,17221867,506.5,402.5,-1.307,3975,16000,0,0
16258118,17221868,506.5,402.6,-1.317,3948,16000,0,0
16263042,17221869,506.5,402.6,-1.301,3895,16000,0,0
16269010,17221870,506.5,402.6,-1.309,4027,16000,0,0
16274845,17221871,506.5,402.6,-1.307,3999,16000,0,0
16281386,17221872,506.5,402.5,-1.286,3932,16000,0,0
16286677,17221873,506.6,402.6,-1.313,3990,16000,0,0
16292580,17221874,506.5,402.5,-1.304,3973,16000,0,0
16298413,17221875,506.5,402.5,-1.301,4011,16000,0,0
16304404,17221876,506.5,402.6,-1.312,3936,16000,0,0
16310267,17221877,506.5,402.6,-1.313,4008,16000,0,0
16316216,17221878,506.6,402.6,-1.291,3976,16000,0,0
16322144,17221879,506.5,402.6,-1.301,4010,16000,0,0
16327981,17221880,506.4,402.7,-1.310,3850,16000,0,0
16333860,17221881,506.5,402.6,-1.305,3940,16000,0,0
