# -- start of yaml config --
# ---
# app:
#   name: fview2-pylon
#   version: 0.20.29
#   git_hash: 40bdbc539a03f94077ff55a1471cf0c3581724fd
# camera:
#   vendor: Basler
#   model: Basler-22149787
#   serial: "22149787"
#   width: 1280
#   height: 1024
# created_at: "2019-11-05T10:42:44.278638138+01:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.009999999776482582
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 10
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.30000001192092898
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 450
#       radius: 440
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
41036802,42904,911.2,560.6,-0.470,1289,16000,0,0
41037416,42905,911.0,560.8,-0.467,1352,16000,0,0
41039769,42906,910.8,560.9,-0.472,1313,16000,0,0
41044974,42907,910.7,561.0,-0.496,1319,16000,0,0
41054237,42908,910.3,561.1,-0.497,1358,16000,0,0
41056768,42909,910.1,561.3,-0.523,1269,16000,0,0
41062709,42910,909.6,561.6,-0.498,1340,16000,0,0
41068569,42911,909.5,561.8,-0.520,1357,16000,0,0
41074491,42912,909.1,562.0,-0.522,1341,16000,0,0
41080419,42913,908.9,562.2,-0.514,1313,16000,0,0
41086333,42914,908.8,562.2,-0.529,1318,16000,0,0
41092203,42915,908.6,562.4,-0.512,1297,16000,0,0
41098248,42916,908.3,562.5,-0.527,1331,16000,0,0
41104131,42917,908.2,562.7,-0.531,1350,16000,0,0
41110009,42918,907.8,562.9,-0.527,1333,16000,0,0
41115910,42919,907.4,563.1,-0.534,1387,16000,0,0
41121840,42920,907.2,563.3,-0.519,1321,16000,0,0
41127675,42921,906.8,563.4,-0.535,1326,16000,0,0
41133602,42922,906.4,563.6,-0.509,1295,16000,0,0
41139551,42923,906.0,563.8,-0.539,1328,16000,0,0
41145450,42924,905.8,563.9,-0.508,1237,16000,0,0
41151539,42925,905.7,564.0,-0.516,1246,16000,0,0
41157391,42926,905.6,564.1,-0.523,1293,16000,0,0
41163127,42927,905.2,564.3,-0.519,1270,16000,0,0
41170751,42928,904.7,564.5,-0.571,1230,16000,0,0
41174966,42929,904.2,564.8,-0.563,1251,16000,0,0
41180963,42930,903.9,565.0,-0.556,1299,16000,0,0
41186798,42931,903.7,565.2,-0.561,1260,16000,0,0
41192762,42932,903.5,565.4,-0.544,1283,16000,0,0
41198584,42933,903.3,565.4,-0.539,1243,16000,0,0
41204485,42934,903.0,565.7,-0.577,1263,16000,0,0
41212512,42935,902.7,566.0,-0.560,1291,16000,0,0
41216397,42936,902.5,566.1,-0.535,1268,16000,0,0
41222187,42937,902.3,566.4,-0.557,1291,16000,0,0
41228112,42938,902.0,566.6,-0.562,1335,16000,0,0
41234006,42939,901.7,566.8,-0.567,1372,16000,0,0
41240503,42940,901.5,566.9,-0.554,1294,16000,0,0
41246159,42941,901.0,567.0,-0.572,1317,16000,0,0
41251703,42942,900.7,567.1,-0.550,1296,16000,0,0
41257686,42943,900.4,567.3,-0.526,1273,16000,0,0
41263568,42944,900.1,567.4,-0.506,1279,16000,0,0
41271177,42945,900.0,567.6,-0.514,1296,16000,0,0
41275511,42946,899.7,567.7,-0.542,1321,16000,0,0
41281333,42947,899.5,567.8,-0.546,1256,16000,0,0
41287245,42948,899.2,567.9,-0.507,1239,16000,0,0
41293073,42949,898.9,568.0,-0.548,1291,16000,0,0
41298982,42950,898.5,568.3,-0.548,1249,16000,0,0
41304967,42951,898.1,568.5,-0.549,1333,16000,0,0
41310800,42952,897.9,568.8,-0.592,1245,16000,0,0
41316730,42953,897.7,568.8,-0.614,1335,16000,0,0
41322653,42954,897.4,569.0,-0.651,1341,16000,0,0
41328535,42955,897.3,569.1,-0.629,1279,16000,0,0
41334458,42956,897.0,569.5,-0.648,1352,16000,0,0
41340333,42957,896.9,569.6,-0.591,1339,16000,0,0
41346240,42958,896.6,569.9,-0.625,1331,16000,0,0
41352214,42959,896.6,569.9,-0.613,1360,16000,0,0
41358915,42960,896.4,570.0,-0.632,1379,16000,0,0
41364863,42961,896.0,570.2,-0.613,1352,16000,0,0
41369960,42962,895.8,570.3,-0.601,1379,16000,0,0
41375754,42963,895.6,570.4,-0.613,1354,16000,0,0
41381712,42964,895.4,570.8,-0.622,1357,16000,0,0
41387643,42965,895.3,570.7,-0.634,1381,16000,0,0
41404866,42966,895.1,570.8,-0.597,1437,16000,0,0
41406549,42967,895.0,570.9,-0.620,1395,16000,0,0
41406814,42968,895.0,571.0,-0.584,1382,16000,0,0
41416657,42969,894.8,571.0,-0.611,1343,16000,0,0
41421284,42970,894.7,571.1,-0.617,1379,16000,0,0
41440835,42971,894.5,571.2,-0.571,1376,16000,0,0
41441065,42972,894.5,571.2,-0.623,1394,16000,0,0
41441377,42973,894.4,571.2,-0.624,1380,16000,0,0
41444592,42974,894.2,571.3,-0.626,1361,16000,0,0
41452996,42975,894.2,571.4,-0.633,1398,16000,0,0
41453239,42976,894.3,571.4,-0.664,1351,16000,0,0
41462516,42977,893.8,571.6,-0.670,1406,16000,0,0
41464506,42978,893.8,571.6,-0.672,1388,16000,0,0
41470292,42979,893.7,571.6,-0.687,1394,16000,0,0
41486198,42980,893.5,571.9,-0.713,1403,16000,0,0
41486397,42981,893.3,571.9,-0.699,1386,16000,0,0
41490616,42982,893.2,572.1,-0.702,1410,16000,0,0
41500765,42983,893.1,572.2,-0.693,1414,16000,0,0
41507298,42984,893.0,572.3,-0.691,1462,16000,0,0
41507750,42985,893.0,572.4,-0.705,1445,16000,0,0
41511646,42986,892.8,572.6,-0.679,1393,16000,0,0
41517628,42987,892.7,572.7,-0.697,1402,16000,0,0
41523445,42988,892.6,572.8,-0.695,1457,16000,0,0
41529606,42989,892.5,572.9,-0.688,1416,16000,0,0
41535325,42990,892.3,573.0,-0.702,1412,16000,0,0
41545118,42991,892.2,573.1,-0.678,1418,16000,0,0
41547084,42992,892.1,573.2,-0.668,1455,16000,0,0
41553015,42993,891.7,573.4,-0.688,1439,16000,0,0
41558951,42994,891.4,573.6,-0.649,1414,16000,0,0
41572653,42995,891.1,573.7,-0.665,1484,16000,0,0
41573020,42996,891.0,573.8,-0.682,1442,16000,0,0
41577365,42997,890.9,574.0,-0.654,1456,16000,0,0
41583198,42998,890.6,574.2,-0.657,1363,16000,0,0
41588549,42999,890.5,574.3,-0.665,1426,16000,0,0
41594353,43000,890.5,574.3,-0.629,1413,16000,0,0
41600379,43001,890.4,574.4,-0.639,1428,16000,0,0
41606913,43002,890.2,574.5,-0.672,1470,16000,0,0
41612078,43003,889.9,574.6,-0.684,1396,16000,0,0
41623630,43004,889.7,574.7,-0.668,1401,16000,0,0
41626527,43005,889.4,575.0,-0.692,1374,16000,0,0
41629867,43006,889.2,575.1,-0.710,1429,16000,0,0
41642033,43007,889.1,575.4,-0.691,1424,16000,0,0
41643597,43008,888.8,575.5,-0.706,1407,16000,0,0
41647584,43009,888.6,575.7,-0.709,1399,16000,0,0
41653596,43010,888.4,575.9,-0.743,1419,16000,0,0
41659378,43011,888.2,576.2,-0.748,1445,16000,0,0
41668760,43012,888.2,576.3,-0.756,1420,16000,0,0
41671245,43013,887.9,576.6,-0.732,1439,16000,0,0
41683591,43014,887.8,576.7,-0.729,1446,16000,0,0
41684286,43015,887.7,576.8,-0.732,1426,16000,0,0
41689075,43016,887.7,577.0,-0.700,1412,16000,0,0
41694793,43017,887.4,577.2,-0.729,1454,16000,0,0
41700722,43018,887.2,577.4,-0.718,1464,16000,0,0
41708180,43019,886.9,577.5,-0.715,1485,16000,0,0
41717119,43020,886.8,577.7,-0.722,1440,16000,0,0
41718435,43021,886.6,577.8,-0.718,1463,16000,0,0
41728942,43022,886.4,578.0,-0.746,1474,16000,0,0
41730411,43023,886.2,578.1,-0.718,1452,16000,0,0
41736169,43024,886.0,578.3,-0.676,1406,16000,0,0
41752914,43025,885.9,578.4,-0.697,1473,16000,0,0
41753129,43026,885.6,578.5,-0.720,1426,16000,0,0
41755842,43027,885.6,578.6,-0.702,1408,16000,0,0
41759780,43028,885.4,578.7,-0.739,1434,16000,0,0
41773268,43029,885.2,578.9,-0.734,1408,16000,0,0
41773536,43030,885.0,579.0,-0.742,1474,16000,0,0
41777465,43031,884.6,579.5,-0.775,1405,16000,0,0
41785046,43032,884.4,579.7,-0.756,1420,16000,0,0
41790125,43033,884.2,579.9,-0.788,1443,16000,0,0
41805005,43034,884.0,580.1,-0.768,1444,16000,0,0
41805267,43035,883.7,580.4,-0.808,1446,16000,0,0
41807060,43036,883.7,580.5,-0.764,1443,16000,0,0
41813160,43037,883.5,580.8,-0.760,1461,16000,0,0
41820888,43038,883.2,580.9,-0.772,1450,16000,0,0
41832777,43039,883.0,581.2,-0.782,1459,16000,0,0
41833314,43040,882.6,581.4,-0.784,1464,16000,0,0
41836590,43041,882.4,581.7,-0.759,1425,16000,0,0
41848769,43042,882.1,581.9,-0.743,1457,16000,0,0
41849089,43043,881.8,582.1,-0.722,1486,16000,0,0
41856709,43044,881.5,582.4,-0.751,1426,16000,0,0
41860314,43045,881.4,582.6,-0.724,1446,16000,0,0
41870538,43046,881.2,582.8,-0.713,1485,16000,0,0
41873530,43047,881.1,583.0,-0.720,1465,16000,0,0
41877902,43048,880.9,583.1,-0.733,1449,16000,0,0
41885834,43049,880.7,583.3,-0.759,1452,16000,0,0
41890717,43050,880.4,583.5,-0.774,1446,16000,0,0
41895674,43051,880.0,583.9,-0.779,1508,16000,0,0
41902120,43052,879.6,584.3,-0.801,1480,16000,0,0
41907492,43053,879.4,584.5,-0.796,1470,16000,0,0
41913935,43054,879.3,584.6,-0.826,1466,16000,0,0
41922583,43055,879.1,584.8,-0.832,1489,16000,0,0
41929003,43056,879.0,585.1,-0.831,1466,16000,0,0
41933041,43057,878.7,585.4,-0.798,1506,16000,0,0
41938637,43058,878.6,585.6,-0.797,1472,16000,0,0
41943038,43059,878.5,585.9,-0.798,1441,16000,0,0
41952759,43060,878.3,586.1,-0.800,1466,16000,0,0
41957299,43061,877.9,586.3,-0.801,1483,16000,0,0
41960715,43062,877.7,586.6,-0.777,1455,16000,0,0
41967000,43063,877.5,586.7,-0.755,1491,16000,0,0
41972409,43064,877.2,587.0,-0.796,1487,16000,0,0
41989194,43065,876.9,587.3,-0.792,1478,16000,0,0
42002345,43066,876.7,587.4,-0.781,1480,16000,0,0
42002819,43067,876.5,587.6,-0.772,1503,16000,0,0
42012707,43068,876.4,587.7,-0.778,1462,16000,0,0
42013511,43069,876.2,587.8,-0.767,1454,16000,0,0
42014508,43070,876.1,587.9,-0.799,1517,16000,0,0
42014953,43071,876.0,588.0,-0.809,1513,16000,0,0
42022955,43072,875.6,588.4,-0.809,1526,16000,0,0
42038387,43073,875.3,588.9,-0.811,1461,16000,0,0
42038586,43074,875.0,589.1,-0.820,1501,16000,0,0
42040846,43075,874.7,589.3,-0.858,1478,16000,0,0
42043376,43076,874.5,589.6,-0.828,1501,16000,0,0
42059354,43077,874.3,590.0,-0.799,1531,16000,0,0
42059549,43078,874.1,590.3,-0.809,1492,16000,0,0
42063676,43079,874.0,590.6,-0.816,1476,16000,0,0
42069989,43080,873.8,590.8,-0.795,1472,16000,0,0
42076494,43081,873.5,591.1,-0.835,1526,16000,0,0
42090546,43082,873.3,591.4,-0.821,1526,16000,0,0
42090938,43083,873.0,591.6,-0.822,1538,16000,0,0
42091931,43084,872.5,592.1,-0.801,1489,16000,0,0
42096532,43085,872.3,592.3,-0.824,1537,16000,0,0
42108670,43086,872.0,592.5,-0.821,1537,16000,0,0
42109191,43087,871.7,592.8,-0.819,1517,16000,0,0
42114225,43088,871.6,593.1,-0.803,1541,16000,0,0
42120833,43089,871.4,593.3,-0.811,1554,16000,0,0
42126041,43090,871.2,593.5,-0.836,1549,16000,0,0
42132006,43091,870.7,593.9,-0.840,1524,16000,0,0
42137855,43092,870.5,594.3,-0.844,1546,16000,0,0
42143805,43093,870.1,594.7,-0.880,1567,16000,0,0
42149690,43094,869.8,595.0,-0.885,1582,16000,0,0
42155868,43095,869.6,595.2,-0.884,1565,16000,0,0
42162333,43096,869.4,595.4,-0.900,1527,16000,0,0
42167394,43097,869.2,595.7,-0.905,1503,16000,0,0
42173539,43098,869.1,596.0,-0.913,1529,16000,0,0
42179609,43099,868.9,596.4,-0.905,1548,16000,0,0
42186420,43100,868.7,596.7,-0.895,1573,16000,0,0
42192172,43101,868.4,597.0,-0.897,1570,16000,0,0
42196989,43102,868.1,597.3,-0.923,1527,16000,0,0
42202855,43103,867.9,597.8,-0.904,1516,16000,0,0
42208811,43104,867.6,598.1,-0.894,1541,16000,0,0
42214673,43105,867.4,598.2,-0.886,1577,16000,0,0
42220741,43106,867.1,598.4,-0.874,1576,16000,0,0
42229994,43107,866.9,598.8,-0.881,1548,16000,0,0
42236653,43108,866.6,599.0,-0.887,1523,16000,0,0
42238340,43109,866.4,599.1,-0.887,1551,16000,0,0
42244238,43110,866.2,599.2,-0.911,1495,16000,0,0
42250583,43111,865.7,599.8,-0.910,1522,16000,0,0
42256077,43112,865.4,600.1,-0.896,1532,16000,0,0
42261962,43113,865.2,600.4,-0.906,1572,16000,0,0
42267871,43114,864.9,600.8,-0.928,1502,16000,0,0
42273788,43115,864.7,601.1,-0.926,1604,16000,0,0
42279626,43116,864.5,601.4,-0.946,1542,16000,0,0
42286824,43117,864.4,601.8,-0.933,1601,16000,0,0
42292904,43118,864.2,602.3,-0.905,1554,16000,0,0
42297342,43119,864.1,602.4,-0.902,1577,16000,0,0
42303532,43120,863.8,602.9,-0.915,1569,16000,0,0
42309375,43121,863.4,603.2,-0.910,1582,16000,0,0
42315112,43122,863.1,603.6,-0.897,1542,16000,0,0
42321045,43123,862.8,604.0,-0.873,1607,16000,0,0
42329016,43124,862.5,604.2,-0.893,1656,16000,0,0
42332802,43125,862.3,604.5,-0.864,1546,16000,0,0
42338778,43126,862.0,604.8,-0.904,1510,16000,0,0
42344693,43127,861.9,604.9,-0.880,1546,16000,0,0
42351842,43128,861.8,605.1,-0.866,1596,16000,0,0
42356432,43129,861.4,605.4,-0.893,1594,16000,0,0
42363944,43130,861.0,605.8,-0.905,1541,16000,0,0
42368296,43131,860.8,606.1,-0.914,1523,16000,0,0
42374949,43132,860.6,606.3,-0.942,1562,16000,0,0
42380018,43133,860.2,606.8,-0.907,1601,16000,0,0
42385992,43134,860.1,607.1,-0.936,1530,16000,0,0
42392021,43135,859.9,607.3,-0.949,1562,16000,0,0
42398365,43136,859.8,607.7,-0.965,1601,16000,0,0
42403911,43137,859.7,608.1,-0.960,1579,16000,0,0
42409648,43138,859.6,608.3,-0.958,1551,16000,0,0
42415586,43139,859.4,608.6,-0.982,1544,16000,0,0
42421443,43140,859.1,609.0,-0.969,1512,16000,0,0
42427328,43141,858.7,609.3,-0.955,1604,16000,0,0
42435192,43142,858.5,609.6,-0.963,1649,16000,0,0
42439131,43143,858.1,610.1,-0.955,1569,16000,0,0
42446593,43144,857.9,610.3,-0.920,1580,16000,0,0
42450984,43145,857.7,610.5,-0.958,1595,16000,0,0
42456867,43146,857.5,610.8,-0.951,1612,16000,0,0
42462816,43147,857.3,610.9,-0.935,1588,16000,0,0
42468752,43148,857.1,611.2,-0.938,1594,16000,0,0
42474646,43149,856.8,611.7,-0.959,1566,16000,0,0
42480827,43150,856.6,612.2,-0.953,1542,16000,0,0
42486673,43151,856.3,612.3,-1.006,1549,16000,0,0
42492817,43152,856.0,612.7,-1.008,1570,16000,0,0
42498295,43153,855.8,613.0,-1.006,1635,16000,0,0
42504136,43154,855.6,613.3,-1.008,1554,16000,0,0
42510031,43155,855.5,613.8,-1.023,1582,16000,0,0
42515891,43156,855.4,614.0,-1.022,1593,16000,0,0
42523168,43157,855.3,614.4,-0.986,1568,16000,0,0
42527787,43158,855.2,614.7,-1.022,1576,16000,0,0
42533704,43159,855.0,615.0,-0.989,1599,16000,0,0
42539878,43160,854.7,615.3,-0.988,1598,16000,0,0
42545668,43161,854.5,615.6,-1.002,1588,16000,0,0
42553223,43162,854.0,616.1,-0.989,1583,16000,0,0
42557497,43163,853.9,616.3,-0.963,1586,16000,0,0
42564023,43164,853.7,616.6,-0.983,1555,16000,0,0
42570407,43165,853.5,616.9,-0.943,1512,16000,0,0
42575005,43166,853.4,617.2,-0.936,1585,16000,0,0
42580914,43167,853.3,617.3,-0.947,1599,16000,0,0
42586883,43168,852.9,617.7,-0.962,1595,16000,0,0
42592872,43169,852.5,618.3,-0.987,1580,16000,0,0
42603057,43170,852.2,618.7,-0.954,1645,16000,0,0
42604548,43171,852.0,619.2,-0.975,1558,16000,0,0
42610453,43172,851.8,619.7,-0.987,1634,16000,0,0
42616404,43173,851.6,619.8,-1.019,1654,16000,0,0
42622354,43174,851.4,620.2,-1.019,1617,16000,0,0
42628824,43175,851.3,620.6,-1.012,1523,16000,0,0
42634243,43176,851.2,620.8,-1.020,1582,16000,0,0
42639977,43177,851.1,621.3,-0.989,1574,16000,0,0
42646075,43178,850.9,621.6,-0.967,1588,16000,0,0
42653479,43179,850.6,622.0,-0.966,1601,16000,0,0
42657706,43180,850.4,622.2,-0.938,1611,16000,0,0
42663615,43181,850.2,622.4,-0.934,1593,16000,0,0
42669503,43182,849.9,622.8,-0.962,1599,16000,0,0
42675437,43183,849.7,623.1,-0.921,1578,16000,0,0
42682193,43184,849.5,623.3,-0.916,1599,16000,0,0
42687271,43185,849.3,623.6,-0.900,1610,16000,0,0
42697924,43186,849.0,623.8,-0.915,1576,16000,0,0
42699025,43187,848.9,623.8,-0.930,1595,16000,0,0
42706908,43188,848.5,624.2,-0.948,1566,16000,0,0
42712739,43189,848.1,624.8,-0.947,1628,16000,0,0
42716828,43190,847.9,625.1,-0.940,1583,16000,0,0
42722687,43191,847.6,625.5,-0.959,1618,16000,0,0
42728565,43192,847.4,625.8,-0.979,1647,16000,0,0
42734518,43193,847.2,626.1,-0.988,1574,16000,0,0
42740426,43194,847.1,626.6,-0.970,1605,16000,0,0
42751275,43195,846.9,626.9,-0.945,1654,16000,0,0
42752285,43196,846.7,627.2,-0.926,1656,16000,0,0
42758339,43197,846.2,627.7,-0.904,1659,16000,0,0
42764078,43198,845.8,628.2,-0.881,1582,16000,0,0
42769996,43199,845.3,628.7,-0.853,1620,16000,0,0
42775830,43200,845.1,629.0,-0.871,1669,16000,0,0
42781824,43201,844.8,629.3,-0.875,1649,16000,0,0
42787646,43202,844.7,629.5,-0.859,1604,16000,0,0
42793629,43203,844.6,629.6,-0.845,1576,16000,0,0
42802876,43204,844.4,629.8,-0.832,1560,16000,0,0
42805394,43205,844.0,630.1,-0.872,1631,16000,0,0
42811265,43206,843.6,630.6,-0.881,1578,16000,0,0
42817303,43207,843.3,631.1,-0.850,1666,16000,0,0
42823147,43208,843.0,631.5,-0.884,1562,16000,0,0
42829022,43209,842.7,631.8,-0.902,1614,16000,0,0
42838686,43210,842.6,632.1,-0.908,1622,16000,0,0
42841583,43211,842.4,632.4,-0.902,1647,16000,0,0
42847033,43212,842.2,632.9,-0.888,1675,16000,0,0
42852679,43213,842.0,633.3,-0.902,1644,16000,0,0
42862435,43214,841.7,633.8,-0.925,1608,16000,0,0
42865536,43215,841.4,634.1,-0.899,1659,16000,0,0
42870435,43216,841.0,634.5,-0.901,1683,16000,0,0
42876273,43217,840.8,634.8,-0.921,1602,16000,0,0
42882348,43218,840.4,635.1,-0.873,1694,16000,0,0
42888108,43219,840.2,635.4,-0.867,1658,16000,0,0
42894037,43220,840.0,635.6,-0.836,1608,16000,0,0
42899948,43221,839.7,635.9,-0.815,1629,16000,0,0
42906316,43222,839.4,636.1,-0.844,1610,16000,0,0
42911861,43223,839.3,636.3,-0.852,1625,16000,0,0
42924765,43224,839.0,636.5,-0.849,1616,16000,0,0
42924946,43225,838.8,636.8,-0.889,1609,16000,0,0
42929506,43226,838.6,637.0,-0.895,1605,16000,0,0
42937521,43227,838.4,637.1,-0.898,1682,16000,0,0
42942154,43228,838.2,637.3,-0.903,1620,16000,0,0
42947136,43229,837.9,637.7,-0.946,1638,16000,0,0
42953128,43230,837.9,637.8,-0.924,1637,16000,0,0
42958986,43231,837.8,638.1,-0.885,1656,16000,0,0
42964929,43232,837.7,638.4,-0.914,1642,16000,0,0
42970812,43233,837.5,638.7,-0.962,1601,16000,0,0
42976764,43234,837.4,638.9,-0.919,1661,16000,0,0
42983261,43235,837.2,639.2,-0.923,1649,16000,0,0
42988779,43236,836.8,639.6,-0.914,1695,16000,0,0
42994449,43237,836.6,640.0,-0.908,1688,16000,0,0
43000392,43238,836.5,640.2,-0.885,1691,16000,0,0
43006244,43239,836.2,640.5,-0.862,1692,16000,0,0
43012155,43240,836.0,640.8,-0.846,1642,16000,0,0
43018091,43241,835.7,641.1,-0.854,1686,16000,0,0
43024008,43242,835.5,641.2,-0.858,1675,16000,0,0
43029890,43243,835.4,641.3,-0.831,1709,16000,0,0
43035776,43244,835.1,641.6,-0.853,1657,16000,0,0
43041881,43245,834.9,641.9,-0.879,1650,16000,0,0
43047571,43246,834.6,642.3,-0.866,1677,16000,0,0
43054305,43247,834.3,642.7,-0.864,1560,16000,0,0
43059679,43248,833.9,643.1,-0.910,1614,16000,0,0
43068048,43249,833.8,643.4,-0.911,1651,16000,0,0
43080916,43250,833.6,643.8,-0.907,1587,16000,0,0
43081541,43251,833.4,644.1,-0.913,1665,16000,0,0
43083018,43252,833.3,644.2,-0.928,1674,16000,0,0
43089038,43253,833.1,644.7,-0.932,1625,16000,0,0
43094927,43254,832.8,645.1,-0.916,1659,16000,0,0
43100972,43255,832.4,645.7,-0.955,1693,16000,0,0
43110529,43256,832.1,645.9,-0.943,1674,16000,0,0
43112675,43257,831.9,646.1,-0.917,1632,16000,0,0
43118852,43258,831.7,646.3,-0.911,1691,16000,0,0
43124433,43259,831.4,646.6,-0.915,1718,16000,0,0
43130306,43260,831.3,646.9,-0.912,1730,16000,0,0
43137342,43261,831.0,647.2,-0.886,1718,16000,0,0
43143169,43262,830.8,647.3,-0.851,1636,16000,0,0
43148005,43263,830.6,647.5,-0.868,1643,16000,0,0
43153928,43264,830.4,647.8,-0.904,1696,16000,0,0
43159956,43265,830.1,648.2,-0.931,1680,16000,0,0
43165751,43266,829.9,648.4,-0.900,1686,16000,0,0
43171675,43267,829.7,648.7,-0.906,1647,16000,0,0
43177527,43268,829.6,649.0,-0.905,1652,16000,0,0
43183467,43269,829.3,649.3,-0.942,1704,16000,0,0
43189401,43270,829.2,649.5,-0.963,1676,16000,0,0
43195253,43271,829.0,649.7,-0.945,1693,16000,0,0
43201169,43272,828.9,650.1,-0.935,1650,16000,0,0
43207165,43273,828.8,650.2,-0.935,1702,16000,0,0
43213434,43274,828.7,650.4,-0.944,1708,16000,0,0
43225423,43275,828.4,650.7,-0.924,1643,16000,0,0
43225833,43276,828.2,651.1,-0.931,1685,16000,0,0
43230810,43277,827.9,651.3,-0.915,1660,16000,0,0
43239085,43278,827.7,651.5,-0.901,1690,16000,0,0
43244986,43279,827.5,651.8,-0.887,1683,16000,0,0
43253032,43280,827.2,652.1,-0.888,1680,16000,0,0
43254421,43281,827.0,652.3,-0.882,1692,16000,0,0
43260290,43282,826.8,652.4,-0.904,1689,16000,0,0
43266289,43283,826.7,652.6,-0.882,1667,16000,0,0
43272104,43284,826.5,652.8,-0.879,1688,16000,0,0
43278036,43285,826.3,652.9,-0.874,1658,16000,0,0
43284117,43286,826.2,653.0,-0.902,1726,16000,0,0
43289812,43287,825.9,653.4,-0.920,1692,16000,0,0
43295838,43288,825.6,653.6,-0.918,1660,16000,0,0
43301656,43289,825.4,654.0,-0.896,1698,16000,0,0
43307564,43290,825.1,654.2,-0.908,1681,16000,0,0
43313431,43291,825.0,654.4,-0.922,1714,16000,0,0
43319338,43292,824.8,654.6,-0.934,1714,16000,0,0
43325219,43293,824.8,654.7,-0.930,1726,16000,0,0
43331155,43294,824.7,654.8,-0.943,1692,16000,0,0
43337060,43295,824.5,655.2,-0.923,1685,16000,0,0
43342936,43296,824.6,655.2,-0.934,1671,16000,0,0
43348865,43297,824.4,655.6,-0.962,1676,16000,0,0
43355095,43298,824.0,655.9,-0.933,1721,16000,0,0
43360719,43299,823.8,656.2,-0.927,1701,16000,0,0
43366970,43300,823.5,656.4,-0.905,1764,16000,0,0
43372516,43301,823.3,656.7,-0.924,1644,16000,0,0
43384827,43302,823.0,656.9,-0.926,1651,16000,0,0
43385102,43303,822.9,657.0,-0.920,1712,16000,0,0
43391668,43304,822.7,657.3,-0.909,1663,16000,0,0
43396134,43305,822.5,657.4,-0.876,1695,16000,0,0
43402090,43306,822.4,657.7,-0.869,1692,16000,0,0
43411983,43307,822.2,657.9,-0.915,1708,16000,0,0
43416892,43308,822.0,658.0,-0.881,1712,16000,0,0
43420665,43309,821.6,658.5,-0.855,1694,16000,0,0
43428788,43310,821.3,659.0,-0.866,1707,16000,0,0
43431995,43311,821.1,659.4,-0.862,1750,16000,0,0
43437468,43312,820.8,659.8,-0.877,1719,16000,0,0
43444511,43313,820.6,660.1,-0.855,1761,16000,0,0
43451344,43314,820.5,660.3,-0.853,1752,16000,0,0
43456084,43315,820.2,660.7,-0.825,1695,16000,0,0
43461121,43316,820.0,661.0,-0.852,1733,16000,0,0
43467248,43317,819.4,661.4,-0.834,1729,16000,0,0
43472943,43318,819.0,661.8,-0.851,1714,16000,0,0
43481123,43319,818.7,662.1,-0.831,1832,16000,0,0
43488141,43320,818.3,662.3,-0.809,1767,16000,0,0
43490774,43321,818.1,662.6,-0.773,1737,16000,0,0
43497142,43322,817.7,662.8,-0.788,1744,16000,0,0
43505567,43323,817.5,663.0,-0.799,1766,16000,0,0
43508368,43324,817.4,663.2,-0.764,1736,16000,0,0
43514316,43325,817.1,663.4,-0.767,1779,16000,0,0
43523082,43326,816.8,663.6,-0.791,1689,16000,0,0
43526347,43327,816.5,663.8,-0.772,1763,16000,0,0
43535302,43328,816.2,664.1,-0.799,1740,16000,0,0
43538447,43329,815.9,664.4,-0.811,1716,16000,0,0
43544546,43330,815.5,664.7,-0.803,1739,16000,0,0
43552802,43331,815.2,664.9,-0.825,1760,16000,0,0
43564814,43332,815.1,665.0,-0.825,1740,16000,0,0
43565828,43333,814.9,665.3,-0.836,1709,16000,0,0
43567477,43334,814.7,665.6,-0.814,1721,16000,0,0
43573330,43335,814.6,665.7,-0.829,1701,16000,0,0
43579274,43336,814.3,666.0,-0.839,1683,16000,0,0
43585196,43337,814.0,666.3,-0.827,1757,16000,0,0
43592271,43338,813.7,666.5,-0.815,1730,16000,0,0
43597029,43339,813.4,666.8,-0.784,1760,16000,0,0
43603970,43340,813.1,667.1,-0.805,1740,16000,0,0
43608777,43341,812.7,667.3,-0.755,1741,16000,0,0
43614794,43342,812.5,667.6,-0.768,1732,16000,0,0
43620672,43343,812.4,667.6,-0.769,1698,16000,0,0
43626517,43344,812.2,667.8,-0.784,1729,16000,0,0
43632749,43345,811.9,668.0,-0.778,1804,16000,0,0
43645009,43346,811.2,668.5,-0.791,1704,16000,0,0
43645422,43347,811.0,668.9,-0.811,1740,16000,0,0
43650193,43348,810.7,669.2,-0.833,1809,16000,0,0
43656136,43349,810.4,669.5,-0.841,1776,16000,0,0
43661987,43350,810.2,669.7,-0.855,1776,16000,0,0
43668253,43351,809.9,670.0,-0.864,1732,16000,0,0
43673795,43352,809.8,670.1,-0.837,1790,16000,0,0
43679738,43353,809.6,670.4,-0.834,1790,16000,0,0
43685585,43354,809.4,670.8,-0.823,1782,16000,0,0
