# -- start of yaml config --
# ---
# app:
#   name: fview2-pylon
#   version: 0.20.29
#   git_hash: 40bdbc539a03f94077ff55a1471cf0c3581724fd
# camera:
#   vendor: Basler
#   model: Basler-22149787
#   serial: "22149787"
#   width: 1280
#   height: 1024
# created_at: "2019-11-07T12:42:20.295458019+01:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.009999999776482582
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 10
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.30000001192092898
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 450
#       radius: 430
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
5063228,656072,417.4,580.5,-1.431,4420,16000,0,0
5069169,656073,417.3,580.4,-1.441,4355,16000,0,0
5075018,656074,417.0,580.5,-1.473,4361,16000,0,0
5080960,656075,416.8,580.5,-1.537,4337,16000,0,0
5086832,656076,417.0,580.7,-1.500,4404,16000,0,0
5092829,656077,417.1,580.6,-1.455,4322,16000,0,0
5098703,656078,417.4,580.6,-1.450,4458,16000,0,0
5104604,656079,417.4,580.7,-1.408,4376,16000,0,0
5110519,656080,417.3,580.7,-1.429,4467,16000,0,0
5116407,656081,417.1,580.6,-1.469,4263,16000,0,0
5122352,656082,417.2,580.6,-1.465,4355,16000,0,0
5128190,656083,417.3,580.6,-1.446,4435,16000,0,0
5134096,656084,417.3,580.6,-1.454,4413,16000,0,0
5139981,656085,417.3,580.6,-1.445,4402,16000,0,0
5145865,656086,417.3,580.8,-1.418,4511,16000,0,0
5151852,656087,417.2,580.7,-1.453,4468,16000,0,0
5157732,656088,417.2,580.7,-1.463,4432,16000,0,0
5163636,656089,417.2,580.6,-1.473,4350,16000,0,0
5172162,656090,417.2,580.6,-1.475,4375,16000,0,0
5184021,656091,417.2,580.6,-1.455,4418,16000,0,0
5184204,656092,417.2,580.7,-1.470,4550,16000,0,0
5187288,656093,417.2,580.6,-1.451,4362,16000,0,0
5193190,656094,417.2,580.6,-1.445,4469,16000,0,0
5199060,656095,417.3,580.6,-1.460,4373,16000,0,0
5205055,656096,417.2,580.7,-1.457,4362,16000,0,0
5210872,656097,417.3,580.7,-1.446,4405,16000,0,0
5216832,656098,417.2,580.7,-1.448,4486,16000,0,0
5222699,656099,417.2,580.7,-1.457,4432,16000,0,0
5228634,656100,417.2,580.7,-1.470,4383,16000,0,0
5234525,656101,417.3,580.6,-1.442,4487,16000,0,0
5241690,656102,417.2,580.7,-1.457,4383,16000,0,0
5246363,656103,417.2,580.7,-1.461,4441,16000,0,0
5252241,656104,417.2,580.8,-1.444,4433,16000,0,0
5261783,656105,417.2,580.8,-1.444,4428,16000,0,0
5264081,656106,417.2,580.7,-1.441,4419,16000,0,0
5269969,656107,417.2,580.7,-1.463,4368,16000,0,0
5275881,656108,417.2,580.7,-1.447,4313,16000,0,0
5281787,656109,417.2,580.7,-1.437,4339,16000,0,0
5287699,656110,417.1,580.9,-1.463,4372,16000,0,0
5293557,656111,417.2,580.7,-1.441,4383,16000,0,0
5299503,656112,417.2,580.8,-1.449,4405,16000,0,0
5305488,656113,417.2,580.8,-1.443,4406,16000,0,0
5311346,656114,417.3,580.8,-1.443,4349,16000,0,0
5317234,656115,417.2,580.8,-1.420,4302,16000,0,0
5323152,656116,417.2,580.9,-1.461,4419,16000,0,0
5329065,656117,417.3,580.7,-1.444,4447,16000,0,0
5334954,656118,417.2,580.8,-1.436,4350,16000,0,0
5340834,656119,417.2,580.9,-1.430,4340,16000,0,0
5346733,656120,417.3,580.7,-1.428,4487,16000,0,0
5352695,656121,417.3,580.8,-1.430,4406,16000,0,0
5358550,656122,417.3,580.8,-1.453,4301,16000,0,0
5364504,656123,417.2,580.8,-1.435,4437,16000,0,0
5370428,656124,417.2,580.8,-1.441,4366,16000,0,0
5376316,656125,417.3,580.9,-1.427,4418,16000,0,0
5382248,656126,417.2,580.9,-1.443,4393,16000,0,0
5388163,656127,417.2,580.9,-1.444,4367,16000,0,0
5394114,656128,417.2,580.8,-1.427,4435,16000,0,0
5399964,656129,417.2,580.8,-1.443,4381,16000,0,0
5405866,656130,417.3,580.9,-1.393,4381,16000,0,0
5414245,656131,417.3,580.9,-1.415,4261,16000,0,0
5417645,656132,417.2,581.0,-1.456,4206,16000,0,0
5423530,656133,417.2,580.8,-1.441,4310,16000,0,0
5429472,656134,417.2,581.0,-1.447,4306,16000,0,0
5435371,656135,417.2,581.0,-1.443,4353,16000,0,0
5441339,656136,417.2,580.9,-1.421,4368,16000,0,0
5447280,656137,417.2,580.9,-1.465,4268,16000,0,0
5453136,656138,417.2,580.9,-1.441,4367,16000,0,0
5458989,656139,417.2,580.9,-1.418,4333,16000,0,0
5464940,656140,417.3,580.8,-1.418,4459,16000,0,0
5470841,656141,417.3,581.0,-1.421,4446,16000,0,0
5476796,656142,417.3,580.9,-1.422,4259,16000,0,0
5482614,656143,417.2,580.9,-1.441,4326,16000,0,0
5488682,656144,417.2,580.9,-1.437,4257,16000,0,0
5494455,656145,417.3,580.9,-1.427,4322,16000,0,0
5500360,656146,417.2,581.0,-1.434,4301,16000,0,0
5506294,656147,417.3,581.0,-1.417,4240,16000,0,0
5512186,656148,417.3,581.1,-1.405,4360,16000,0,0
5518085,656149,417.2,581.1,-1.425,4353,16000,0,0
5523979,656150,417.3,581.0,-1.408,4351,16000,0,0
5529938,656151,417.3,581.1,-1.391,4388,16000,0,0
5535816,656152,417.3,581.1,-1.397,4350,16000,0,0
5541713,656153,417.2,581.0,-1.440,4264,16000,0,0
5547632,656154,417.2,581.0,-1.453,4310,16000,0,0
5553644,656155,417.2,580.9,-1.416,4361,16000,0,0
5559460,656156,417.2,580.9,-1.422,4427,16000,0,0
5565420,656157,417.1,580.9,-1.458,4282,16000,0,0
5571239,656158,417.2,580.9,-1.442,4306,16000,0,0
5578517,656159,417.1,580.9,-1.465,4353,16000,0,0
5583091,656160,417.1,580.8,-1.428,4377,16000,0,0
5588988,656161,417.1,580.9,-1.446,4303,16000,0,0
5594916,656162,417.2,580.8,-1.441,4445,16000,0,0
5600844,656163,417.2,580.8,-1.437,4475,16000,0,0
5606701,656164,417.1,581.0,-1.439,4256,16000,0,0
5612612,656165,417.1,580.9,-1.430,4288,16000,0,0
5618488,656166,417.2,580.9,-1.433,4477,16000,0,0
5624399,656167,417.1,581.0,-1.461,4285,16000,0,0
5630269,656168,417.2,580.9,-1.432,4256,16000,0,0
5636400,656169,417.2,581.0,-1.449,4416,16000,0,0
5642144,656170,417.2,581.1,-1.447,4296,16000,0,0
5648107,656171,417.3,581.0,-1.432,4223,16000,0,0
5653926,656172,417.2,580.8,-1.437,4394,16000,0,0
5660262,656173,417.1,580.9,-1.406,4269,16000,0,0
5665792,656174,417.1,580.9,-1.454,4304,16000,0,0
5671665,656175,417.3,580.8,-1.418,4394,16000,0,0
5677610,656176,417.3,581.0,-1.425,4306,16000,0,0
5683501,656177,417.2,581.0,-1.424,4376,16000,0,0
5689528,656178,417.2,581.0,-1.453,4260,16000,0,0
5695300,656179,417.2,580.9,-1.422,4444,16000,0,0
5701196,656180,417.2,580.9,-1.450,4393,16000,0,0
5707149,656181,417.2,581.0,-1.430,4352,16000,0,0
5713074,656182,417.2,580.9,-1.459,4295,16000,0,0
5718901,656183,417.2,580.9,-1.436,4252,16000,0,0
5724819,656184,417.1,581.0,-1.430,4271,16000,0,0
5730722,656185,417.2,580.9,-1.412,4404,16000,0,0
5736780,656186,417.2,581.0,-1.430,4236,16000,0,0
5745107,656187,417.2,580.9,-1.430,4295,16000,0,0
5748529,656188,417.2,581.0,-1.428,4410,16000,0,0
5754406,656189,417.2,580.9,-1.418,4087,16000,0,0
5760320,656190,417.2,581.0,-1.419,4373,16000,0,0
5766162,656191,417.2,581.0,-1.434,4295,16000,0,0
5772091,656192,417.2,580.8,-1.440,4320,16000,0,0
5778087,656193,417.3,581.0,-1.401,4361,16000,0,0
5783950,656194,417.2,581.0,-1.428,4403,16000,0,0
5789816,656195,417.3,581.0,-1.425,4413,16000,0,0
5795753,656196,417.2,581.0,-1.424,4389,16000,0,0
5801620,656197,417.2,580.9,-1.438,4365,16000,0,0
5807517,656198,417.2,580.8,-1.432,4322,16000,0,0
5813481,656199,417.2,580.9,-1.433,4323,16000,0,0
5819378,656200,417.2,581.0,-1.452,4215,16000,0,0
5825547,656201,417.2,580.9,-1.450,4294,16000,0,0
5831168,656202,417.2,581.0,-1.436,4199,16000,0,0
5837090,656203,417.2,580.9,-1.438,4388,16000,0,0
5842953,656204,417.2,581.0,-1.412,4254,16000,0,0
5848922,656205,417.2,581.0,-1.416,4409,16000,0,0
5854817,656206,417.2,580.9,-1.437,4469,16000,0,0
5860671,656207,417.2,580.9,-1.420,4355,16000,0,0
5866693,656208,417.2,580.9,-1.420,4307,16000,0,0
5880231,656209,417.2,580.9,-1.435,4422,16000,0,0
5881012,656210,417.2,581.0,-1.454,4296,16000,0,0
5885015,656211,417.2,581.0,-1.427,4424,16000,0,0
5890354,656212,417.2,581.1,-1.424,4266,16000,0,0
5896180,656213,417.3,580.9,-1.443,4429,16000,0,0
5902043,656214,417.3,580.9,-1.424,4508,16000,0,0
5908190,656215,417.2,580.9,-1.430,4318,16000,0,0
5913895,656216,417.2,581.0,-1.424,4429,16000,0,0
5919861,656217,417.2,581.1,-1.408,4418,16000,0,0
5925647,656218,417.2,581.0,-1.432,4490,16000,0,0
5931620,656219,417.3,581.1,-1.419,4404,16000,0,0
5937645,656220,417.3,580.9,-1.423,4494,16000,0,0
5946059,656221,417.2,580.9,-1.451,4295,16000,0,0
5949368,656222,417.2,581.1,-1.433,4342,16000,0,0
5955340,656223,417.2,581.1,-1.429,4203,16000,0,0
5961135,656224,417.2,581.0,-1.437,4408,16000,0,0
5967066,656225,417.2,581.0,-1.422,4214,16000,0,0
5972945,656226,417.3,580.9,-1.407,4309,16000,0,0
5978886,656227,417.2,581.0,-1.427,4390,16000,0,0
5984778,656228,417.2,581.2,-1.432,4350,16000,0,0
5990700,656229,417.2,581.1,-1.433,4318,16000,0,0
5996842,656230,417.2,580.9,-1.436,4365,16000,0,0
6002520,656231,417.2,580.9,-1.435,4314,16000,0,0
6008783,656232,417.3,581.0,-1.384,4382,16000,0,0
6014311,656233,417.2,581.0,-1.415,4285,16000,0,0
6022589,656234,417.3,580.9,-1.419,4391,16000,0,0
6026181,656235,417.2,581.0,-1.449,4415,16000,0,0
6032107,656236,417.2,581.0,-1.418,4319,16000,0,0
6038054,656237,417.2,580.9,-1.411,4410,16000,0,0
6043896,656238,417.2,581.0,-1.428,4373,16000,0,0
6049745,656239,417.2,580.9,-1.427,4418,16000,0,0
6055675,656240,417.2,581.0,-1.439,4305,16000,0,0
6061602,656241,417.2,581.0,-1.431,4287,16000,0,0
6067488,656242,417.2,581.0,-1.465,4292,16000,0,0
6074173,656243,417.2,580.8,-1.438,4372,16000,0,0
6081182,656244,417.1,580.9,-1.471,4343,16000,0,0
6086568,656245,417.2,580.9,-1.466,4330,16000,0,0
6091959,656246,417.2,580.9,-1.454,4271,16000,0,0
6097071,656247,417.3,580.9,-1.413,4393,16000,0,0
6103105,656248,417.3,580.9,-1.412,4435,16000,0,0
6108831,656249,417.2,581.1,-1.444,4246,16000,0,0
6114733,656250,417.2,581.0,-1.424,4335,16000,0,0
6120693,656251,417.2,581.0,-1.449,4354,16000,0,0
6126577,656252,417.2,580.9,-1.445,4274,16000,0,0
6132490,656253,417.3,581.0,-1.437,4393,16000,0,0
6138404,656254,417.3,581.0,-1.441,4383,16000,0,0
6144289,656255,417.2,581.0,-1.424,4319,16000,0,0
6150212,656256,417.2,581.1,-1.447,4204,16000,0,0
6156175,656257,417.2,581.0,-1.442,4314,16000,0,0
6162062,656258,417.3,580.9,-1.453,4289,16000,0,0
6167957,656259,417.2,580.9,-1.433,4415,16000,0,0
6174042,656260,417.2,581.0,-1.417,4322,16000,0,0
6179765,656261,417.2,581.0,-1.451,4382,16000,0,0
6185640,656262,417.2,581.0,-1.447,4313,16000,0,0
6191573,656263,417.2,581.0,-1.426,4348,16000,0,0
6197460,656264,417.2,580.9,-1.447,4238,16000,0,0
6203369,656265,417.3,580.9,-1.463,4378,16000,0,0
6209287,656266,417.2,581.2,-1.430,4262,16000,0,0
6215226,656267,417.2,581.0,-1.441,4363,16000,0,0
6221120,656268,417.2,580.9,-1.446,4407,16000,0,0
6227038,656269,417.3,581.0,-1.468,4386,16000,0,0
6232911,656270,417.3,581.0,-1.429,4461,16000,0,0
6238957,656271,417.2,581.1,-1.436,4368,16000,0,0
6244769,656272,417.2,581.0,-1.417,4331,16000,0,0
6250639,656273,417.3,581.0,-1.436,4297,16000,0,0
6256520,656274,417.2,581.0,-1.438,4377,16000,0,0
6262457,656275,417.2,581.1,-1.455,4215,16000,0,0
6268348,656276,417.3,580.9,-1.433,4464,16000,0,0
6274240,656277,417.2,580.9,-1.439,4367,16000,0,0
6280162,656278,417.2,581.0,-1.474,4330,16000,0,0
6286580,656279,417.2,581.1,-1.447,4312,16000,0,0
6291986,656280,417.2,581.0,-1.426,4254,16000,0,0
6297907,656281,417.2,580.9,-1.430,4346,16000,0,0
6303852,656282,417.2,581.0,-1.447,4356,16000,0,0
6309709,656283,417.2,581.0,-1.440,4184,16000,0,0
6315604,656284,417.3,581.0,-1.461,4331,16000,0,0
6321478,656285,417.2,581.2,-1.413,4402,16000,0,0
6327529,656286,417.2,581.1,-1.446,4380,16000,0,0
6333322,656287,417.2,581.1,-1.416,4346,16000,0,0
6339187,656288,417.2,581.1,-1.444,4274,16000,0,0
6345146,656289,417.2,581.2,-1.430,4313,16000,0,0
6351048,656290,417.2,581.1,-1.437,4349,16000,0,0
6356922,656291,417.2,581.0,-1.436,4327,16000,0,0
6362906,656292,417.3,581.0,-1.424,4120,16000,0,0
6368860,656293,417.2,581.2,-1.426,4257,16000,0,0
6374690,656294,417.3,581.0,-1.413,4324,16000,0,0
6380630,656295,417.3,581.2,-1.414,4365,16000,0,0
6386549,656296,417.2,581.1,-1.429,4384,16000,0,0
6392446,656297,417.3,581.0,-1.412,4354,16000,0,0
6398395,656298,417.2,581.1,-1.418,4350,16000,0,0
6404227,656299,417.3,581.1,-1.409,4307,16000,0,0
6415784,656300,417.3,581.1,-1.403,4388,16000,0,0
6416083,656301,417.3,581.1,-1.420,4341,16000,0,0
6422025,656302,417.3,581.2,-1.409,4426,16000,0,0
6427944,656303,417.3,581.2,-1.421,4388,16000,0,0
6433768,656304,417.3,581.2,-1.418,4306,16000,0,0
6439719,656305,417.3,581.1,-1.406,4299,16000,0,0
6445598,656306,417.3,581.2,-1.407,4318,16000,0,0
6451501,656307,417.3,581.1,-1.417,4311,16000,0,0
6457401,656308,417.3,581.2,-1.416,4294,16000,0,0
6463308,656309,417.3,581.1,-1.390,4391,16000,0,0
6469336,656310,417.2,581.2,-1.420,4262,16000,0,0
6475122,656311,417.3,581.2,-1.395,4285,16000,0,0
6481074,656312,417.2,581.2,-1.403,4316,16000,0,0
6486958,656313,417.3,581.2,-1.388,4349,16000,0,0
6492800,656314,417.3,581.2,-1.386,4389,16000,0,0
6498799,656315,417.2,581.2,-1.409,4262,16000,0,0
6504720,656316,417.2,581.3,-1.419,4261,16000,0,0
6510581,656317,417.2,581.3,-1.398,4362,16000,0,0
6516451,656318,417.3,581.1,-1.392,4297,16000,0,0
6522405,656319,417.2,581.3,-1.427,4289,16000,0,0
6528305,656320,417.3,581.3,-1.413,4333,16000,0,0
6534218,656321,417.3,581.2,-1.387,4363,16000,0,0
6540147,656322,417.3,581.3,-1.396,4281,16000,0,0
6545997,656323,417.3,581.3,-1.390,4284,16000,0,0
6551911,656324,417.3,581.3,-1.412,4302,16000,0,0
6557825,656325,417.3,581.3,-1.400,4359,16000,0,0
6563689,656326,417.2,581.3,-1.403,4339,16000,0,0
6569610,656327,417.2,581.3,-1.410,4300,16000,0,0
6575486,656328,417.2,581.3,-1.411,4268,16000,0,0
6581467,656329,417.2,581.3,-1.402,4331,16000,0,0
6587407,656330,417.2,581.3,-1.409,4300,16000,0,0
6593317,656331,417.2,581.4,-1.424,4169,16000,0,0
6599211,656332,417.2,581.4,-1.398,4334,16000,0,0
6605101,656333,417.2,581.4,-1.418,4361,16000,0,0
6610993,656334,417.3,581.3,-1.419,4231,16000,0,0
6616926,656335,417.2,581.3,-1.402,4323,16000,0,0
6622844,656336,417.2,581.3,-1.393,4306,16000,0,0
6628732,656337,417.3,581.3,-1.404,4335,16000,0,0
6634630,656338,417.3,581.4,-1.400,4325,16000,0,0
6640489,656339,417.3,581.4,-1.403,4397,16000,0,0
6646443,656340,417.2,581.5,-1.424,4284,16000,0,0
6652337,656341,417.3,581.4,-1.405,4423,16000,0,0
6659948,656342,417.3,581.4,-1.421,4310,16000,0,0
6664194,656343,417.2,581.4,-1.417,4337,16000,0,0
6670097,656344,417.2,581.4,-1.403,4416,16000,0,0
6675934,656345,417.2,581.4,-1.402,4347,16000,0,0
6681883,656346,417.2,581.4,-1.388,4304,16000,0,0
6687805,656347,417.3,581.3,-1.390,4450,16000,0,0
6693744,656348,417.2,581.4,-1.403,4281,16000,0,0
6699607,656349,417.2,581.3,-1.416,4320,16000,0,0
6705523,656350,417.1,581.3,-1.410,4302,16000,0,0
6711376,656351,417.2,581.2,-1.427,4280,16000,0,0
6717343,656352,417.2,581.0,-1.401,4325,16000,0,0
6723206,656353,417.2,581.1,-1.418,4368,16000,0,0
6729115,656354,417.2,581.1,-1.383,4344,16000,0,0
6735039,656355,417.2,581.1,-1.406,4298,16000,0,0
6741144,656356,417.3,580.9,-1.398,4215,16000,0,0
6746880,656357,417.3,580.9,-1.419,4336,16000,0,0
6752717,656358,417.2,580.8,-1.441,4270,16000,0,0
6758633,656359,417.2,580.7,-1.414,4295,16000,0,0
6764563,656360,417.2,580.8,-1.415,4400,16000,0,0
6770525,656361,417.3,580.7,-1.413,4405,16000,0,0
6776405,656362,417.2,580.7,-1.414,4353,16000,0,0
6782272,656363,417.2,580.6,-1.417,4393,16000,0,0
6788175,656364,417.1,580.7,-1.443,4225,16000,0,0
6794156,656365,417.1,580.7,-1.431,4302,16000,0,0
6800094,656366,417.1,580.7,-1.441,4298,16000,0,0
6805970,656367,417.0,580.7,-1.432,4292,16000,0,0
6811837,656368,417.1,580.6,-1.413,4371,16000,0,0
6817752,656369,417.1,580.6,-1.431,4328,16000,0,0
6823674,656370,417.0,580.7,-1.440,4238,16000,0,0
6829601,656371,417.1,580.7,-1.438,4377,16000,0,0
6835456,656372,417.1,580.8,-1.459,4212,16000,0,0
6841372,656373,417.0,580.8,-1.477,4377,16000,0,0
6847272,656374,417.0,580.8,-1.461,4219,16000,0,0
6853192,656375,417.0,580.9,-1.456,4302,16000,0,0
6859280,656376,417.0,581.0,-1.467,4351,16000,0,0
6865020,656377,416.9,581.0,-1.455,4270,16000,0,0
6870902,656378,417.0,581.0,-1.464,4314,16000,0,0
6876862,656379,416.9,581.0,-1.470,4289,16000,0,0
6882750,656380,416.9,581.1,-1.451,4342,16000,0,0
6888669,656381,416.9,581.2,-1.471,4328,16000,0,0
6894527,656382,416.9,581.0,-1.467,4263,16000,0,0
6900601,656383,416.9,581.2,-1.477,4272,16000,0,0
6906385,656384,416.9,581.3,-1.463,4345,16000,0,0
6912226,656385,416.9,581.4,-1.438,4309,16000,0,0
6918210,656386,416.9,581.3,-1.452,4396,16000,0,0
6924084,656387,416.9,581.4,-1.469,4293,16000,0,0
6929990,656388,416.9,581.5,-1.461,4315,16000,0,0
6935895,656389,416.8,581.5,-1.467,4382,16000,0,0
6941792,656390,416.9,581.5,-1.493,4321,16000,0,0
6947692,656391,416.9,581.6,-1.474,4326,16000,0,0
6957911,656392,416.9,581.6,-1.456,4283,16000,0,0
6959517,656393,416.8,581.7,-1.473,4250,16000,0,0
6965431,656394,416.9,581.6,-1.470,4317,16000,0,0
6971272,656395,416.9,581.6,-1.473,4205,16000,0,0
6977265,656396,416.9,581.7,-1.503,4362,16000,0,0
6983281,656397,416.9,581.8,-1.494,4351,16000,0,0
6989074,656398,416.9,581.8,-1.494,4307,16000,0,0
6994941,656399,416.9,581.7,-1.481,4345,16000,0,0
7000896,656400,416.8,581.8,-1.517,4176,16000,0,0
7006776,656401,416.9,581.9,-1.499,4360,16000,0,0
7012735,656402,416.8,581.9,-1.502,4260,16000,0,0
7018630,656403,416.8,581.9,-1.508,4455,16000,0,0
7024558,656404,416.8,582.0,-1.500,4359,16000,0,0
7030418,656405,416.8,581.9,-1.513,4279,16000,0,0
7036379,656406,416.8,582.0,-1.507,4355,16000,0,0
7042206,656407,416.8,581.9,-1.500,4338,16000,0,0
7048120,656408,416.8,582.0,-1.504,4368,16000,0,0
7054045,656409,416.8,582.0,-1.496,4334,16000,0,0
7059926,656410,416.8,582.1,-1.478,4325,16000,0,0
7065873,656411,416.8,582.0,-1.497,4385,16000,0,0
7071764,656412,416.9,582.1,-1.472,4358,16000,0,0
7078765,656413,416.8,582.1,-1.471,4370,16000,0,0
7083564,656414,416.8,582.2,-1.485,4305,16000,0,0
7089476,656415,416.9,582.1,-1.467,4276,16000,0,0
7095389,656416,417.0,582.1,-1.457,4391,16000,0,0
7101335,656417,417.0,582.2,-1.470,4438,16000,0,0
7107198,656418,417.0,582.2,-1.460,4352,16000,0,0
7113104,656419,417.0,582.2,-1.464,4356,16000,0,0
7118993,656420,417.0,582.2,-1.499,4337,16000,0,0
7124921,656421,417.0,582.1,-1.487,4246,16000,0,0
7130918,656422,417.0,582.2,-1.491,4311,16000,0,0
7136963,656423,416.9,582.1,-1.490,4365,16000,0,0
7142731,656424,416.9,582.1,-1.487,4331,16000,0,0
7148545,656425,416.9,582.3,-1.470,4292,16000,0,0
7154476,656426,416.9,582.2,-1.478,4266,16000,0,0
7160378,656427,416.9,582.2,-1.470,4285,16000,0,0
7166251,656428,416.9,582.2,-1.479,4284,16000,0,0
7172279,656429,417.0,582.3,-1.489,4345,16000,0,0
7178083,656430,416.9,582.3,-1.484,4307,16000,0,0
7183991,656431,416.9,582.3,-1.499,4309,16000,0,0
7189898,656432,416.9,582.3,-1.481,4265,16000,0,0
7195834,656433,417.0,582.3,-1.481,4312,16000,0,0
7201710,656434,417.0,582.3,-1.510,4371,16000,0,0
7207674,656435,417.0,582.4,-1.465,4325,16000,0,0
7213598,656436,417.0,582.3,-1.460,4311,16000,0,0
7219478,656437,417.0,582.3,-1.510,4349,16000,0,0
7225353,656438,417.0,582.3,-1.491,4306,16000,0,0
7231244,656439,417.0,582.4,-1.480,4383,16000,0,0
7237196,656440,417.0,582.5,-1.481,4353,16000,0,0
7243072,656441,417.1,582.4,-1.439,4345,16000,0,0
7248973,656442,417.0,582.4,-1.445,4394,16000,0,0
7254880,656443,417.0,582.4,-1.452,4372,16000,0,0
7260849,656444,417.1,582.4,-1.466,4445,16000,0,0
7266702,656445,417.1,582.3,-1.477,4271,16000,0,0
7272592,656446,417.1,582.4,-1.454,4383,16000,0,0
7278487,656447,417.1,582.5,-1.467,4438,16000,0,0
7284487,656448,417.0,582.5,-1.432,4404,16000,0,0
7290352,656449,417.1,582.6,-1.468,4335,16000,0,0
7296218,656450,417.1,582.7,-1.456,4391,16000,0,0
7302143,656451,417.1,582.7,-1.460,4391,16000,0,0
7308372,656452,417.3,582.7,-1.464,4405,16000,0,0
7313947,656453,417.3,582.7,-1.449,4395,16000,0,0
7319880,656454,417.2,582.8,-1.453,4420,16000,0,0
7325783,656455,417.1,582.8,-1.461,4446,16000,0,0
7331687,656456,417.1,582.7,-1.497,4405,16000,0,0
7337572,656457,417.1,582.8,-1.490,4332,16000,0,0
7343502,656458,417.1,582.7,-1.494,4407,16000,0,0
7349396,656459,417.2,582.8,-1.462,4494,16000,0,0
7355323,656460,417.4,582.9,-1.445,4514,16000,0,0
7361201,656461,417.3,582.8,-1.457,4491,16000,0,0
7367185,656462,417.2,582.8,-1.466,4467,16000,0,0
7373054,656463,417.1,582.6,-1.462,4495,16000,0,0
7378981,656464,417.0,582.9,-1.485,4392,16000,0,0
7384866,656465,417.0,582.9,-1.498,4457,16000,0,0
7390695,656466,417.1,582.8,-1.497,4428,16000,0,0
7396658,656467,417.2,582.8,-1.485,4338,16000,0,0
7402570,656468,417.2,582.9,-1.476,4409,16000,0,0
7408426,656469,417.1,582.8,-1.472,4430,16000,0,0
7414404,656470,417.1,582.7,-1.507,4422,16000,0,0
7420446,656471,417.0,582.8,-1.496,4387,16000,0,0
7426139,656472,417.1,582.9,-1.483,4435,16000,0,0
7432124,656473,417.3,582.9,-1.490,4369,16000,0,0
7437956,656474,417.3,582.8,-1.440,4557,16000,0,0
7443936,656475,417.3,582.6,-1.463,4457,16000,0,0
7449848,656476,417.1,582.8,-1.492,4422,16000,0,0
7455680,656477,417.0,582.8,-1.498,4416,16000,0,0
7461657,656478,416.9,582.8,-1.526,4445,16000,0,0
7467580,656479,417.0,582.9,-1.508,4480,16000,0,0
7473511,656480,417.1,582.9,-1.503,4480,16000,0,0
7479393,656481,417.2,582.9,-1.480,4331,16000,0,0
7485280,656482,417.2,582.8,-1.473,4357,16000,0,0
7491159,656483,417.1,582.9,-1.490,4452,16000,0,0
7497090,656484,417.0,583.0,-1.502,4402,16000,0,0
7503075,656485,416.8,582.9,-1.523,4544,16000,0,0
7508867,656486,416.9,583.0,-1.534,4364,16000,0,0
7516361,656487,417.1,583.1,-1.489,4363,16000,0,0
7522119,656488,417.4,583.2,-1.433,4504,16000,0,0
7526610,656489,417.5,583.2,-1.426,4378,16000,0,0
7532547,656490,417.4,583.2,-1.448,4404,16000,0,0
7543411,656491,417.2,583.0,-1.478,4462,16000,0,0
7546417,656492,417.0,583.0,-1.509,4422,16000,0,0
7550279,656493,416.9,582.9,-1.503,4570,16000,0,0
7560027,656494,416.9,582.9,-1.489,4525,16000,0,0
7562038,656495,417.0,583.0,-1.519,4658,16000,0,0
7568001,656496,417.1,583.2,-1.479,4503,16000,0,0
7574182,656497,417.2,583.1,-1.467,4543,16000,0,0
7579823,656498,417.1,583.1,-1.472,4521,16000,0,0
7592645,656499,416.9,583.0,-1.504,4501,16000,0,0
7595116,656500,416.8,583.0,-1.528,4566,16000,0,0
7597497,656501,416.9,582.9,-1.525,4514,16000,0,0
7605466,656502,417.0,583.0,-1.506,4599,16000,0,0
7610387,656503,417.1,583.1,-1.481,4544,16000,0,0
7628026,656504,417.2,583.1,-1.495,4626,16000,0,0
7628767,656505,417.2,583.1,-1.489,4520,16000,0,0
7630710,656506,417.1,583.0,-1.479,4470,16000,0,0
7632928,656507,417.1,582.9,-1.502,4649,16000,0,0
7638897,656508,417.0,582.9,-1.500,4549,16000,0,0
7644838,656509,417.3,582.9,-1.489,4711,16000,0,0
7650699,656510,417.5,583.0,-1.483,4682,16000,0,0
7660052,656511,417.6,583.0,-1.447,4714,16000,0,0
7663921,656512,417.5,583.1,-1.466,4777,16000,0,0
7668409,656513,417.3,583.0,-1.492,4811,16000,0,0
7674295,656514,417.2,583.1,-1.491,4811,16000,0,0
7680253,656515,417.2,583.1,-1.518,4930,16000,0,0
7686107,656516,417.3,582.9,-1.516,4706,16000,0,0
7692022,656517,417.5,583.0,-1.478,4763,16000,0,0
7697976,656518,417.6,583.1,-1.455,4823,16000,0,0
7703891,656519,417.5,583.0,-1.476,4736,16000,0,0
7709706,656520,417.2,583.0,-1.522,4942,16000,0,0
7715746,656521,417.0,582.9,-1.553,4742,16000,0,0
7721560,656522,416.9,582.9,1.563,4960,16000,0,0
